model_family,task,training_seed,checkpoint_type,std_key,subdir,run_path,model_file,model_search_dirs,clean_success,pixels_std0.08_success,atr_q90_source,recovery_label,status,sigma,n_sequences,num_noise_draws,measured_mean_R2,measured_R2_standard_error,empirical_mean_R2_over_sigma2,jvp_gaussian_trace_per_sequence,measured_to_jvp_ratio,relative_error,predicted_mean_R2,signed_remainder,absolute_remainder,absolute_remainder_over_sigma3
LeWM,Reacher,3073,base,0.00,reacher_lewm_baseline_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073/reacher_lewm_baseline_seed3073_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073'],60.666667,17.666667,2.693261122041363,false,ok,0.0025,16,8,0.022244440391659737,0.0021822553206864025,3559.110462665558,2644.8324432373047,1.3456846658721286,0.3456846658721286,0.016530202770233156,0.005714237621426581,0.005714237621426581,365711.2077713011
LeWM,Reacher,3073,base,0.00,reacher_lewm_baseline_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073/reacher_lewm_baseline_seed3073_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073'],60.666667,17.666667,2.693261122041363,false,ok,0.005,16,8,0.14159812033176422,0.013076645855116977,5663.924813270569,2644.8324432373047,2.1415061009830403,1.1415061009830403,0.06612081108093262,0.0754773092508316,0.0754773092508316,603818.4740066527
LeWM,Reacher,3073,base,0.00,reacher_lewm_baseline_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073/reacher_lewm_baseline_seed3073_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073'],60.666667,17.666667,2.693261122041363,false,ok,0.01,16,8,1.451021671295166,0.11037081620587266,14510.21671295166,2644.8324432373047,5.486251785081323,4.486251785081323,0.2644832443237305,1.1865384269714356,1.1865384269714356,1186538.4269714355
LeWM,Reacher,3073,base,0.00,reacher_lewm_baseline_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073/reacher_lewm_baseline_seed3073_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073'],60.666667,17.666667,2.693261122041363,false,ok,0.02,16,8,27.903629302978516,1.9313501673925493,69759.07325744629,2644.8324432373047,26.375611595288962,25.375611595288962,1.057932977294922,26.845696325683594,26.845696325683594,3355712.0407104488
LeWM,Reacher,3073,onset,0.03,reacher_lewm_noise_0to003_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073/reacher_lewm_noise_0to003_p1_seed3073_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073'],76.0,71.0,0.23340795508553996,true,ok,0.0025,16,8,0.00046820618445053697,3.856068779900548e-05,74.91298951208591,49.77988529205322,1.5048847355227815,0.5048847355227815,0.0003111242830753327,0.0001570819013752043,0.0001570819013752043,10053.241688013073
LeWM,Reacher,3073,onset,0.03,reacher_lewm_noise_0to003_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073/reacher_lewm_noise_0to003_p1_seed3073_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073'],76.0,71.0,0.23340795508553996,true,ok,0.005,16,8,0.0017484574345871806,0.00014015812024178355,69.93829738348722,49.77988529205322,1.4049509550527641,0.4049509550527642,0.0012444971323013307,0.0005039603022858499,0.0005039603022858499,4031.6824182867986
LeWM,Reacher,3073,onset,0.03,reacher_lewm_noise_0to003_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073/reacher_lewm_noise_0to003_p1_seed3073_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073'],76.0,71.0,0.23340795508553996,true,ok,0.01,16,8,0.006863454356789589,0.0005360022578240726,68.63454356789589,49.77988529205322,1.3787605810102699,0.3787605810102699,0.004977988529205323,0.001885465827584266,0.001885465827584266,1885.4658275842658
LeWM,Reacher,3073,onset,0.03,reacher_lewm_noise_0to003_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073/reacher_lewm_noise_0to003_p1_seed3073_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073'],76.0,71.0,0.23340795508553996,true,ok,0.02,16,8,0.027304327115416527,0.0021701445225484734,68.26081778854132,49.77988529205322,1.371253014908782,0.37125301490878204,0.01991195411682129,0.0073923729985952355,0.0073923729985952355,924.0466248244043
LeWM,Reacher,3073,endpoint,0.08,reacher_lewm_noise_0to008_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3073/reacher_lewm_noise_0to008_p1_seed3073_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3073'],81.666667,82.333333,0.07983325670074502,true,ok,0.0025,16,8,0.00013290044444147497,1.2582193814769324e-05,21.264071110635996,16.232062816619873,1.3100042398101055,0.31000423981010544,0.00010145039260387421,3.145005183760076e-05,3.145005183760076e-05,2012.8033176064482
LeWM,Reacher,3073,endpoint,0.08,reacher_lewm_noise_0to008_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3073/reacher_lewm_noise_0to008_p1_seed3073_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3073'],81.666667,82.333333,0.07983325670074502,true,ok,0.005,16,8,0.0004914331366308033,4.466962447851748e-05,19.657325465232134,16.232062816619873,1.2110183214116916,0.21101832141169163,0.00040580157041549686,8.563156621530649e-05,8.563156621530649e-05,685.0525297224518
