horizon,atr_quantile,atr_horizon_v2,raw_horizon_radius_quantile,clean_transition_scale_q50,radius_metric,noise_draw_aggregation,model_family,task,training_seed,checkpoint_type,std_key,subdir,run_path,model_file,model_search_dirs,clean_success,pixels_std0.08_success,atr_q90_source,recovery_label,status,stress_sigma,n_sequences,num_noise_draws
1,0.8,2.5030553340911865,11.125487327575684,4.73482608795166,horizon_weighted_stacked_l2_v2,per_anchor_mean_then_checkpoint_quantile,LeWM,PushT,3074,base,0.00,pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074/pusht_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074'],84.0,15.333333,3.368840925923857,false,ok,0.08,16,5
1,0.9,3.261648178100586,11.597480773925781,4.73482608795166,horizon_weighted_stacked_l2_v2,per_anchor_mean_then_checkpoint_quantile,LeWM,PushT,3074,base,0.00,pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074/pusht_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074'],84.0,15.333333,3.368840925923857,false,ok,0.08,16,5
1,0.95,5.244382858276367,11.797433853149414,4.73482608795166,horizon_weighted_stacked_l2_v2,per_anchor_mean_then_checkpoint_quantile,LeWM,PushT,3074,base,0.00,pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074/pusht_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074'],84.0,15.333333,3.368840925923857,false,ok,0.08,16,5
2,0.8,2.114004611968994,12.033065795898438,5.923144340515137,horizon_weighted_stacked_l2_v2,per_anchor_mean_then_checkpoint_quantile,LeWM,PushT,3074,base,0.00,pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074/pusht_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074'],84.0,15.333333,3.368840925923857,false,ok,0.08,16,5
2,0.9,2.914729118347168,12.760870933532715,5.923144340515137,horizon_weighted_stacked_l2_v2,per_anchor_mean_then_checkpoint_quantile,LeWM,PushT,3074,base,0.00,pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074/pusht_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074'],84.0,15.333333,3.368840925923857,false,ok,0.08,16,5
2,0.95,4.786663055419922,13.316200256347656,5.923144340515137,horizon_weighted_stacked_l2_v2,per_anchor_mean_then_checkpoint_quantile,LeWM,PushT,3074,base,0.00,pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074/pusht_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074'],84.0,15.333333,3.368840925923857,false,ok,0.08,16,5
4,0.8,2.96992826461792,14.44389533996582,5.790246486663818,horizon_weighted_stacked_l2_v2,per_anchor_mean_then_checkpoint_quantile,LeWM,PushT,3074,base,0.00,pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074/pusht_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074'],84.0,15.333333,3.368840925923857,false,ok,0.08,16,5
4,0.9,3.515896797180176,15.082263946533203,5.790246486663818,horizon_weighted_stacked_l2_v2,per_anchor_mean_then_checkpoint_quantile,LeWM,PushT,3074,base,0.00,pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074/pusht_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074'],84.0,15.333333,3.368840925923857,false,ok,0.08,16,5
4,0.95,4.336066722869873,15.928888320922852,5.790246486663818,horizon_weighted_stacked_l2_v2,per_anchor_mean_then_checkpoint_quantile,LeWM,PushT,3074,base,0.00,pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074/pusht_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074'],84.0,15.333333,3.368840925923857,false,ok,0.08,16,5
8,0.8,3.603961706161499,16.56537437438965,5.731276512145996,horizon_weighted_stacked_l2_v2,per_anchor_mean_then_checkpoint_quantile,LeWM,PushT,3074,base,0.00,pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074/pusht_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074'],84.0,15.333333,3.368840925923857,false,ok,0.08,16,5
