model_family,task,training_seed,checkpoint_type,std_key,subdir,run_path,model_file,model_search_dirs,clean_success,pixels_std0.08_success,atr_q90_source,recovery_label,status,sigma,n_sequences,num_noise_draws,measured_mean_R2,measured_R2_standard_error,empirical_mean_R2_over_sigma2,jvp_gaussian_trace_per_sequence,measured_to_jvp_ratio,relative_error,predicted_mean_R2,signed_remainder,absolute_remainder,absolute_remainder_over_sigma3
LeWM,PushT,3074,base,0.00,pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074/pusht_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074'],84.0,15.333333,3.368840925923857,false,ok,0.0025,16,8,0.07474173605442047,0.01589499902959538,11958.677768707275,14015.100402832031,0.8532709309945996,0.1467290690054004,0.0875943775177002,-0.012852641463279732,0.012852641463279732,822569.0536499027
LeWM,PushT,3074,base,0.00,pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074/pusht_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074'],84.0,15.333333,3.368840925923857,false,ok,0.005,16,8,0.2877628207206726,0.057026651132051444,11510.512828826904,14015.100402832031,0.8212936402867992,0.17870635971320084,0.3503775100708008,-0.0626146893501282,0.0626146893501282,500917.51480102557
LeWM,PushT,3074,base,0.00,pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074/pusht_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074'],84.0,15.333333,3.368840925923857,false,ok,0.01,16,8,1.1223043203353882,0.1922082159698701,11223.043203353882,14015.100402832031,0.8007822192330525,0.19921778076694752,1.4015100402832033,-0.27920571994781507,0.27920571994781507,279205.719947815
LeWM,PushT,3074,base,0.00,pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074/pusht_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074'],84.0,15.333333,3.368840925923857,false,ok,0.02,16,8,5.192002296447754,0.7643964866052236,12980.005741119385,14015.100402832031,0.9261443277635396,0.07385567223646039,5.606040161132813,-0.4140378646850591,0.4140378646850591,51754.733085632375
LeWM,PushT,3074,onset,0.03,pusht_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074/pusht_lewm_noise_0to003_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074'],89.666667,84.666667,0.6350778064999901,true,ok,0.0025,16,8,0.002700985874980688,0.0003653435766667638,432.1577399969101,356.6889953613281,1.211581365326765,0.21158136532676505,0.002229306221008301,0.0004716796539723871,0.0004716796539723871,30187.49785423277
LeWM,PushT,3074,onset,0.03,pusht_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074/pusht_lewm_noise_0to003_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074'],89.666667,84.666667,0.6350778064999901,true,ok,0.005,16,8,0.009760050103068352,0.001389389629680099,390.40200412273407,356.6889953613281,1.0945165373752406,0.09451653737524048,0.008917224884033204,0.0008428252190351478,0.0008428252190351478,6742.601752281182
LeWM,PushT,3074,onset,0.03,pusht_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074/pusht_lewm_noise_0to003_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074'],89.666667,84.666667,0.6350778064999901,true,ok,0.01,16,8,0.03843744099140167,0.005463343519413595,384.3744099140167,356.6889953613281,1.077617798453925,0.07761779845392512,0.035668899536132816,0.0027685414552688567,0.0027685414552688567,2768.541455268856
LeWM,PushT,3074,onset,0.03,pusht_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074/pusht_lewm_noise_0to003_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074'],89.666667,84.666667,0.6350778064999901,true,ok,0.02,16,8,0.16221193969249725,0.024543545514920995,405.52984923124313,356.6889953613281,1.1369284012265053,0.13692840122650526,0.14267559814453126,0.01953634154796599,0.01953634154796599,2442.0426934957486
LeWM,PushT,3074,endpoint,0.08,pusht_lewm_noise_0to008_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3074/pusht_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3074'],87.666667,87.333333,0.24924560008746618,true,ok,0.0025,16,8,0.0009311195462942123,0.00012225039146451504,148.97912740707397,121.90359592437744,1.222106093568337,0.2221060935683371,0.000761897474527359,0.00016922207176685332,0.00016922207176685332,10830.212593078611
LeWM,PushT,3074,endpoint,0.08,pusht_lewm_noise_0to008_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3074/pusht_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3074'],87.666667,87.333333,0.24924560008746618,true,ok,0.005,16,8,0.002921345643699169,0.0003866992284029132,116.85382574796677,121.90359592437744,0.9585757078114144,0.04142429218858553,0.003047589898109436,-0.0001262442544102669,0.0001262442544102669,1009.9540352821351
