model_family,task,training_seed,checkpoint_type,std_key,subdir,run_path,model_file,model_search_dirs,clean_success,pixels_std0.08_success,atr_q90_source,recovery_label,status,sigma,n_sequences,num_noise_draws,measured_mean_R2,measured_R2_standard_error,empirical_mean_R2_over_sigma2,jvp_gaussian_trace_per_sequence,measured_to_jvp_ratio,relative_error,predicted_mean_R2,signed_remainder,absolute_remainder,absolute_remainder_over_sigma3
LeWM,Cube,3074,base,0.00,cube_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3074/cube_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3074'],64.0,43.333333,2.3820318136256216,false,ok,0.0025,16,8,0.019067537039518356,0.001804095027328184,3050.805926322937,2046.346694946289,1.4908548653350318,0.4908548653350317,0.012789666843414307,0.006277870196104049,0.006277870196104049,401783.69255065906
LeWM,Cube,3074,base,0.00,cube_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3074/cube_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3074'],64.0,43.333333,2.3820318136256216,false,ok,0.005,16,8,0.10119617730379105,0.009438859163910596,4047.847092151642,2046.346694946289,1.9780847019463077,0.9780847019463076,0.05115866737365723,0.05003750993013382,0.05003750993013382,400300.0794410705
LeWM,Cube,3074,base,0.00,cube_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3074/cube_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3074'],64.0,43.333333,2.3820318136256216,false,ok,0.01,16,8,0.8086557388305664,0.0658413905435896,8086.557388305664,2046.346694946289,3.951704473282282,2.951704473282282,0.2046346694946289,0.6040210693359375,0.6040210693359375,604021.0693359374
LeWM,Cube,3074,base,0.00,cube_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3074/cube_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3074'],64.0,43.333333,2.3820318136256216,false,ok,0.02,16,8,9.598793029785156,0.6312089892692205,23996.98257446289,2046.346694946289,11.726743387973535,10.726743387973535,0.8185386779785156,8.78025435180664,8.78025435180664,1097531.7939758298
LeWM,Cube,3074,onset,0.03,cube_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1_seed3074/cube_lewm_noise_0to003_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1_seed3074'],62.333333,65.333333,0.7462273498721302,true,ok,0.0025,16,8,0.001321122283115983,0.00013005226085840776,211.37956529855728,209.2019443511963,1.0104091812058178,0.010409181205817698,0.001307512152194977,1.3610130921006078e-05,1.3610130921006078e-05,871.0483789443889
LeWM,Cube,3074,onset,0.03,cube_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1_seed3074/cube_lewm_noise_0to003_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1_seed3074'],62.333333,65.333333,0.7462273498721302,true,ok,0.005,16,8,0.005066288635134697,0.0004724867101639648,202.65154540538788,209.2019443511963,0.9686886325740263,0.0313113674259737,0.005230048608779908,-0.00016375997364521076,0.00016375997364521076,1310.079789161686
LeWM,Cube,3074,onset,0.03,cube_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1_seed3074/cube_lewm_noise_0to003_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1_seed3074'],62.333333,65.333333,0.7462273498721302,true,ok,0.01,16,8,0.020172186195850372,0.0018583709485871036,201.72186195850372,209.2019443511963,0.9642446803451529,0.035755319654847136,0.02092019443511963,-0.0007480082392692586,0.0007480082392692586,748.0082392692584
LeWM,Cube,3074,onset,0.03,cube_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1_seed3074/cube_lewm_noise_0to003_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1_seed3074'],62.333333,65.333333,0.7462273498721302,true,ok,0.02,16,8,0.08252805471420288,0.007393447580985605,206.3201367855072,209.2019443511963,0.9862247572572688,0.013775242742731267,0.08368077774047852,-0.0011527230262756427,0.0011527230262756427,144.0903782844553
LeWM,Cube,3074,endpoint,0.08,cube_lewm_noise_0to008_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to008_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to008_p1_seed3074/cube_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to008_p1_seed3074'],57.0,61.0,0.107951619452755,false,ok,0.0025,16,8,0.0004364879569038749,3.369522977961545e-05,69.83807310461998,60.00236797332764,1.163921949474803,0.16392194947480287,0.00037501479983329775,6.147315707057712e-05,6.147315707057712e-05,3934.2820525169354
LeWM,Cube,3074,endpoint,0.08,cube_lewm_noise_0to008_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to008_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to008_p1_seed3074/cube_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to008_p1_seed3074'],57.0,61.0,0.107951619452755,false,ok,0.005,16,8,0.0015966922510415316,0.00013032269627651403,63.86769004166126,60.00236797332764,1.0644194920782435,0.0644194920782434,0.001500059199333191,9.663305170834057e-05,9.663305170834057e-05,773.0644136667244
