task,training_seed,rho,clean_eval_score,obs_sigma_003_score,obs_sigma_005_score,obs_sigma_008_score,base_clean_score,base_obs_sigma_008_score,max_obs_sigma_008_score,recovery_score_threshold,clean_constraint_pass,recovery_label,normalized_recovery,atr_q80,atr_q90,atr_q95,atr_normalized_q90,same_radius_q90,clean_transition_l2_median,smpr_delta0,smpr_delta005,smpr_delta010,semantic_margin_median,semantic_pair_count,cost_drift_q50,cost_drift_q90,cost_drift_q95,clean_margin_q10,clean_margin_q50,clean_margin_q90,proxy_gap_q50q90,proxy_gap_q50q95,proxy_gap_scaled,top1_agree,cert_pass_rate,candidate_count,data_notes
TwoRoom,3072,0.00,94.0,91.0,72.33333333333333,65.66666666666667,94.0,65.66666666666667,97.66666666666667,91.26666666666668,true,false,0.0,,1.819216251373291,,1.0,1.819216251373291,,,,0.09836065024137497,,61,42.016937255859375,184.32960510253906,,,89.80335998535156,297.7183837890625,-278.85585021972656,,-0.6082412575227215,0.1899999976158142,,65.0,paper-facing ATR/SMPR use the frozen horizon-v2 protocol; legacy delta0/delta005 SMPR and unavailable raw tails are blank
TwoRoom,3072,0.01,93.66666666666667,94.0,92.66666666666667,94.0,94.0,65.66666666666667,97.66666666666667,91.26666666666668,true,true,0.8854166666666665,,0.9780448079109192,,0.5376187724645777,0.9780448079109192,,,,0.9508196115493774,,61,10.954879760742188,64.4239501953125,,,105.56773376464844,305.2370910644531,-23.280166625976562,,-0.09931149306601293,0.5600000023841858,,65.0,paper-facing ATR/SMPR use the frozen horizon-v2 protocol; legacy delta0/delta005 SMPR and unavailable raw tails are blank
TwoRoom,3072,0.02,95.0,94.66666666666667,94.66666666666667,94.33333333333333,94.0,65.66666666666667,97.66666666666667,91.26666666666668,true,true,0.895833333333333,,0.5452077388763428,,0.29969374914322366,0.5452077388763428,,,,0.9672130346298218,,61,4.74603271484375,31.17001724243164,,,97.62648010253906,290.2239685058594,35.28644561767578,,0.22058645028735555,0.7699999958276749,,65.0,paper-facing ATR/SMPR use the frozen horizon-v2 protocol; legacy delta0/delta005 SMPR and unavailable raw tails are blank
TwoRoom,3072,0.03,96.33333333333333,96.0,96.33333333333333,97.0,94.0,65.66666666666667,97.66666666666667,91.26666666666668,true,true,0.9791666666666665,,0.38748377561569214,,0.21299489564431284,0.38748377561569214,,,,0.9672130346298218,,61,3.2113189697265625,22.8834285736084,,,82.34349822998047,290.634765625,36.57664108276367,,0.28550885660312336,0.8299999982118607,,65.0,paper-facing ATR/SMPR use the frozen horizon-v2 protocol; legacy delta0/delta005 SMPR and unavailable raw tails are blank
TwoRoom,3072,0.04,96.33333333333333,97.66666666666667,96.0,96.66666666666667,94.0,65.66666666666667,97.66666666666667,91.26666666666668,true,true,0.96875,,0.24740545451641083,,0.1359956268693451,0.24740545451641083,,,,0.9836065173149109,,61,1.734466552734375,10.544668197631836,,,75.58724212646484,297.5698547363281,54.49790573120117,,0.5637136374137605,0.9200000017881393,,65.0,paper-facing ATR/SMPR use the frozen horizon-v2 protocol; legacy delta0/delta005 SMPR and unavailable raw tails are blank
TwoRoom,3072,0.05,96.0,96.0,95.66666666666667,95.33333333333333,94.0,65.66666666666667,97.66666666666667,91.26666666666668,true,true,0.927083333333333,,0.16195367276668549,,0.08902387093586582,0.16195367276668549,,,,0.9836065173149109,,61,1.3109130859375,8.273514747619629,,,87.29236602783203,274.67523193359375,70.74533653259277,,0.681295727659294,0.9499999992549419,,65.0,paper-facing ATR/SMPR use the frozen horizon-v2 protocol; legacy delta0/delta005 SMPR and unavailable raw tails are blank
TwoRoom,3072,0.06,96.66666666666667,96.66666666666667,96.0,96.33333333333333,94.0,65.66666666666667,97.66666666666667,91.26666666666668,true,true,0.958333333333333,,0.11396464705467224,,0.06264491479154419,0.11396464705467224,,,,0.9836065173149109,,61,1.1306304931640625,7.3716864585876465,,,74.91059875488281,295.8648376464844,60.16722583770752,,0.6711049685315703,0.9499999992549419,,65.0,paper-facing ATR/SMPR use the frozen horizon-v2 protocol; legacy delta0/delta005 SMPR and unavailable raw tails are blank
TwoRoom,3072,0.07,96.0,96.33333333333333,96.0,96.66666666666667,94.0,65.66666666666667,97.66666666666667,91.26666666666668,true,true,0.96875,,0.12361534684896469,,0.06794978153677435,0.12361534684896469,,,,0.9836065173149109,,61,0.968231201171875,6.128489971160889,,,68.07719421386719,292.27227783203125,55.82021427154541,,0.6948501662943194,0.9499999992549419,,65.0,paper-facing ATR/SMPR use the frozen horizon-v2 protocol; legacy delta0/delta005 SMPR and unavailable raw tails are blank
TwoRoom,3072,0.08,98.33333333333333,98.0,98.33333333333333,97.66666666666667,94.0,65.66666666666667,97.66666666666667,91.26666666666668,true,true,1.0,,0.09676725417375565,,0.05319172698721657,0.09676725417375565,,,,0.9836065173149109,,61,0.975677490234375,5.593635559082031,,,66.26133728027344,282.4266052246094,55.074066162109375,,0.7111046576689656,0.9600000008940697,,65.0,paper-facing ATR/SMPR use the frozen horizon-v2 protocol; legacy delta0/delta005 SMPR and unavailable raw tails are blank
TwoRoom,3073,0.00,94.333333,92.666667,88.666667,71.666667,94.333333,71.666667,97.333333,92.1999998,true,false,0.0,,1.683279275894165,,1.0,1.683279275894165,,,,0.14754097163677216,,,46.60411071777344,188.55130004882812,,,98.96405792236328,294.69500732421875,-278.13854217529297,,-0.5842428523183745,0.17000001668930054,,65.0,paper-facing ATR/SMPR use the frozen horizon-v2 protocol; legacy delta0/delta005 SMPR and unavailable raw tails are blank
