alignment_coefficient,alignment_coefficient_deprecated_alias_of,atr_normalized_q90,atr_q90,checkpoint_type,clean_success,composed_trace,composed_trace_mean_ci95_unclipped,composed_trace_per_pixel_dim,composed_trace_std,data_io_time,embedding_space,encoder_trace,encoder_trace_mean_ci95_unclipped,encoder_trace_per_pixel_dim,encoder_trace_std,finite_probe_interval_method,fixed_pool_time,history_size,horizon_weighting,horizon_weights,hutchinson_probes,jvp_time,kappa_epsilon,kappa_latent_dimension_semantics,kappa_relative_isotropic,kappa_relative_isotropic_per_probe,kappa_relative_isotropic_probe_ci95_unclipped,kappa_relative_isotropic_probe_mean,kappa_submultiplicative,kappa_submultiplicative_per_probe,kappa_submultiplicative_probe_ci95_unclipped,kappa_submultiplicative_probe_mean,latent_feature_dim,latent_input_dim,latent_sequence_dim,model_family,model_file,model_load_time,model_search_dirs,n_sequences,notes,peak_gpu_memory,peak_gpu_memory_unit,pixel_input_dim,pixels_std0.08_success,recovery_label,rollout_horizon,rollout_horizon_actual,rollout_normalization,rollout_output_dim,rollout_projection,rollout_trace,rollout_trace_mean_ci95_unclipped,rollout_trace_per_latent_dim,rollout_trace_std,rollout_vectorization,run_path,runtime_dependency_setup_time,smpr_delta0,status,std_key,subdir,task,timing_unit,training_seed,wall_time_per_row,checkpoint_sha256
1.8824724894308011,kappa_relative_isotropic,0.31477515936675066,1.078168166445085,onset,88.33333333333333,713.5078277587891,"[622.0585787523049, 804.9570767652732]",9.875070692257546e-05,123.44488288509058,5.276449084281921,normalized,913.5586013793945,"[871.6180131950846, 955.4991895637045]",0.00012643807704925807,56.61447253849903,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,5.758298659697175,1e-12,batch_size * history_size * latent_feature_dim,1.8824724894308011,"[2.306793026635252, 1.1628418395247513, 4.258310902672613, 2.49304792604919, 1.246770416964314, 1.0145988434455508, 2.116462705825106, 6.953550480572673]","[1.2988922500846956, 4.089201785337667]",2.6940470177111813,0.00020426133782886296,"[0.00025030306278594317, 0.00012617641487898778, 0.00046205630454346924, 0.0002705130128091569, 0.00013528324836852365, 0.00011009102033914397, 0.00022965090123970336, 0.000754508515687139]","[0.00014093882921925954, 0.0004437067909437573]",0.0002923228100815084,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to002_p1/pusht_lewm_noise_0to002_p1_epoch_10_object.ckpt,0.08996503613889217,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to002_p1'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,2046724096,bytes,7225344,73.66666666666667,true,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,3823.6326293945312,"[2184.9404826885802, 5462.324776100482]",0.41489069329367745,2212.0264773359786,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to002_p1,4.416331648826599e-06,0.9693877100944519,ok,0.02,pusht_lewm_noise_0to002_p1,PushT,seconds,3072,11.164880303665996,f488bacdeb822466fd1817a9d37b733d81c279dd815788a1ec3977ea69da69c4
3.3461891464170535,kappa_relative_isotropic,0.06545055374120207,0.22418129709450388,endpoint,88.33333333333333,154.48732948303223,"[120.98908374589307, 187.98557522017137]",2.1381311323451482e-05,45.218381417040696,5.279598895460367,normalized,221.51520919799805,"[213.42157554078406, 229.60884285521203]",3.065808481893707e-05,10.925378499923657,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,5.905037015676498,1e-12,batch_size * history_size * latent_feature_dim,3.3461891464170535,"[2.1172149026153297, 3.9855466412819434, 2.0082985380466356, 2.777902739844993, 5.232866923883783, 7.97419924207294, 2.6016952839444007, 3.921070914275931]","[2.440363106668721, 5.214335689822768]",3.8273493982457447,0.0003630847598108782,"[0.00022973251981503142, 0.000432459487986322, 0.0002179143378956853, 0.00030142173826443067, 0.0005678024005950286, 0.0008652559941485395, 0.0002823020056363282, 0.0004254634238580654]","[0.0002647963440395747, 0.000565791633010283]",0.00041529398852492886,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1/pusht_lewm_noise_0to008_p1_epoch_10_object.ckpt,0.06150329299271107,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,2046724096,bytes,7225344,89.0,true,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,1920.7962341308594,"[1378.9172943832632, 2462.6751738784556]",0.20841973026593527,731.467813916068,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1,2.4065375328063965e-06,1.0,ok,0.08,pusht_lewm_noise_0to008_p1,PushT,seconds,3072,11.273992223665118,6681c42b53d16c5382d783b2482b1c6ef3ce5c82c4d6ef6c4ec050e017bd2522
4.156796961003819,kappa_relative_isotropic,1.0,3.9464090489730728,base,75.0,10288.332702636719,"[8570.80339508081, 12005.862010192628]",0.001423922889019086,2318.446641458116,5.5200842302292585,normalized,13424.671020507812,"[12289.169563154714, 14560.172477860911]",0.0018579974905703885,1532.7828926059765,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,7.642706511542201,1e-12,batch_size * history_size * latent_feature_dim,4.156796961003819,"[3.6183168761945668, 3.75249251060886, 4.726253832547865, 4.7715070465934115, 4.80700476194883, 2.715885611896163, 3.3106945302443878, 8.802305774062255]","[3.263182703476458, 5.862932532547626]",4.563057618012042,0.00045104133691447685,"[0.00039261250826763965, 0.0004071714963768294, 0.0005128313620386139, 0.0005177416500209865, 0.0005215933986489616, 0.000294692449207483, 0.0003592333474657539, 0.0009551113036091856]","[0.0003540779843181921, 0.0006361688945906713]",0.0004951234394544317,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3073/pusht_lewm_baseline_seed3073_epoch_10_object.ckpt,0.21562165580689907,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3073'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,1857850368,bytes,7225344,2.0,false,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,1699.1237182617188,"[1266.4906756456658, 2131.7567608777717]",0.1843667229016622,583.9997141384107,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3073,23.985688664019108,0.23469386994838715,ok,0.00,pusht_lewm_baseline_seed3073,PushT,seconds,3073,37.57349416427314,be0bdec81f1cd7ed2404f519924a6440d9b85dbbf1a1556dab996007d6c6d70b
2.57829653388926,kappa_relative_isotropic,0.1875119397231175,0.7399988157138043,onset,89.666667,300.8589572906494,"[246.64534551182135, 355.0725690694775]",4.163939561779334e-05,73.18149716396994,5.157536383718252,normalized,642.4400100708008,"[596.3841158824926, 688.495904259109]",8.89147990837254e-05,62.169613485188,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,6.958597727119923,1e-12,batch_size * history_size * latent_feature_dim,2.57829653388926,"[2.694994893983741, 2.369553405858304, 2.56723064654918, 3.2697634691275708, 2.5885666298724495, 2.8591592705436453, 1.8675558332880455, 2.6723736341150968]","[2.333988773324739, 2.8883106725097694]",2.6111497229172542,0.0002797630787640256,"[0.00029242566123955526, 0.00025711299976761113, 0.0002785623531411871, 0.00035479204309109925, 0.00028087745549831264, 0.0003102386361266976, 0.0002026427770494841, 0.0002899710974517249]","[0.0002532539901611045, 0.00031340176568031347]",0.000283327877920709,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3073/pusht_lewm_noise_0to003_p1_seed3073_epoch_10_object.ckpt,0.09232166223227978,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3073'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,2046724096,bytes,7225344,80.666667,true,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,1673.9403076171875,"[1411.6371170610892, 1936.2434981732858]",0.18163414796193442,354.0760256684806,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3073,2.911314368247986e-06,0.9897959232330322,ok,0.03,pusht_lewm_noise_0to003_p1_seed3073,PushT,seconds,3073,12.236249959096313,9e0067c2b03b53c946f328ce0db9e24ec35c341888d312e6c30618efb5362be6
2.646379121915858,kappa_relative_isotropic,0.06748609739683492,0.2663277454467475,endpoint,84.666667,82.70467615127563,"[64.91731677008778, 100.49203553246349]",1.1446469005666115e-05,24.01067826691572,5.247441092506051,normalized,196.85216522216797,"[190.4036113455448, 203.30071909879115]",2.724467723919691e-05,8.704729527319605,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,5.813863473013043,1e-12,batch_size * history_size * latent_feature_dim,2.646379121915858,"[4.0835315671570145, 2.9663077943590532, 2.0511670762781224, 2.928964154368972, 1.7413256600172233, 2.17515860344122, 5.006789345485801, 1.6949678595899573]","[2.00913478512393, 3.6529182300504113]",2.8310265075871706,0.00028715051236066167,"[0.00044309153289464134, 0.0003218649950476403, 0.00022256587199198378, 0.00031781295077788324, 0.0001889459266511744, 0.00023601981374145182, 0.0005432714133556642, 0.0001839157833756464]","[0.00021800507651084314, 0.00039636699544817825]",0.0003071860359795107,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3073/pusht_lewm_noise_0to008_p1_seed3073_epoch_10_object.ckpt,0.0637220311909914,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3073'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,2046724096,bytes,7225344,81.0,true,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,1463.1211013793945,"[1133.3115004453252, 1792.9307023134638]",0.15875880006286833,445.201114322961,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3073,3.6954879760742188e-06,1.0,ok,0.08,pusht_lewm_noise_0to008_p1_seed3073,PushT,seconds,3073,11.165194658562541,7544ec042eb38d0609457d67abf48cd9323f69f0e8d53715194c2c2f5c51f65d
4.924868534918401,kappa_relative_isotropic,1.0,3.368840925923857,base,84.0,9421.258239746094,"[6379.462979893344, 12463.053499598844]",0.0013039182964501197,4106.03765140075,5.772583466023207,normalized,10244.280029296875,"[9782.841371694954, 10705.718686898796]",0.0014178259234850098,622.8836394521262,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,7.615875892341137,1e-12,batch_size * history_size * latent_feature_dim,4.924868534918401,"[2.8845127160050925, 10.159644381173358, 7.275228440414756, 9.121678679959095, 4.857616014492362, 2.2030057900979116, 6.919656098942073, 1.8160882288143265]","[3.439991770478055, 7.869365816996687]",5.6546787937373715,0.0005343824365145835,"[0.0003129896610248581, 0.0011023919684432896, 0.0007894128082047261, 0.0009897654817663949, 0.0005270850710169663, 0.00023904142687694352, 0.0007508307399025686, 0.00019705818455016563]","[0.00037326299592860843, 0.0008538808395178698]",0.0006135719177232391,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074/pusht_lewm_baseline_seed3074_epoch_10_object.ckpt,0.1976859923452139,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,1857850368,bytes,7225344,15.333333,false,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,1720.9778900146484,"[1282.4709191450888, 2159.484860884208]",0.18673805230193669,591.9287719842345,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074,21.269337143749,0.6530612111091614,ok,0.00,pusht_lewm_baseline_seed3074,PushT,seconds,3074,35.08621636033058,016f5b0fb429c1433ffe51a06736a69e3756665d97f6798939d9850b006c234b
2.842815765731959,kappa_relative_isotropic,0.18851522540377266,0.6350778064999901,onset,89.666667,272.41272354125977,"[208.14410567276695, 336.6813414097526]",3.770238808577969e-05,86.75447958462964,5.396380523219705,normalized,558.3814468383789,"[533.3440679397146, 583.4188257370432]",7.728094978431185e-05,33.797284717735764,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,5.80380441993475,1e-12,batch_size * history_size * latent_feature_dim,2.842815765731959,"[4.253169005983127, 4.351313152480125, 6.217256081179844, 2.0298794097681747, 3.231633455924298, 2.234623682674567, 1.6571174460289084, 1.2806001320557485]","[1.9888385270012685, 4.325059564522429]",3.156949045761849,0.0003084652523580685,"[0.00046149837304504415, 0.00047214769449654135, 0.0006746154601974657, 0.000220256012344637, 0.0003506546718667858, 0.00024247218779020912, 0.00017980875065417843, 0.00013895400738452132]","[0.00021580279155829733, 0.00046929899788654834]",0.00034255089472242284,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074/pusht_lewm_noise_0to003_p1_seed3074_epoch_10_object.ckpt,0.08263780921697617,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,2046724096,bytes,7225344,84.666667,true,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,1581.5763397216797,"[1313.2404767365642, 1849.9122027067951]",0.17161201602882808,362.21936800944763,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074,4.334375262260437e-06,1.0,ok,0.03,pusht_lewm_noise_0to003_p1_seed3074,PushT,seconds,3074,11.321617690846324,d7daba682b1db3284725a3539aac4a1ed160839cdd01506eaa2c33b2d24e13ac
3.117884094745115,kappa_relative_isotropic,0.0739855652338687,0.24924560008746618,endpoint,87.666667,102.48391246795654,"[56.96842506978897, 147.99939986612412]",1.418394923036973e-05,61.4401328864519,5.402597503736615,normalized,176.94744300842285,"[163.91015833591226, 189.98472768093345]",2.4489829551149793e-05,17.598680109702645,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,5.805346539244056,1e-12,batch_size * history_size * latent_feature_dim,3.117884094745115,"[1.5458252044099765, 1.7528219247263366, 4.1570595831732176, 3.49276461895022, 2.342389803809251, 2.680897791848862, 1.6033876396147435, 9.367199308710909]","[1.5684561803251846, 5.167130288485694]",3.3677932344054393,0.00033831207625272517,"[0.0001677327695757353, 0.00019019335120728478, 0.00045106983324362174, 0.00037898921646595273, 0.00025416556030916353, 0.0002908960277613782, 0.0001739786935345859, 0.001016406174990333]","[0.00017018838762209034, 0.0005606695191499235]",0.0003654289533860069,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3074/pusht_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,0.07304147072136402,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3074'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,2046724096,bytes,7225344,87.333333,true,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,1711.9611511230469,"[1479.9390701528855, 1943.9832320932082]",0.1857596735159556,313.2003698585402,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3074,5.2209943532943726e-06,1.0,ok,0.08,pusht_lewm_noise_0to008_p1_seed3074,PushT,seconds,3074,11.321082442998886,2ac94bcf12e966fefe83dd5352fe759febb50137a5832b93aae0233ef43f4648
1.9986711882527017,kappa_relative_isotropic,1.0,2.612153470267934,base,58.666666666666664,2422.165512084961,"[1909.4788097189971, 2934.8522144509247]",0.0003352318605294033,692.0619974235361,5.6662730779498816,normalized,46777.34228515625,"[43726.3624526042, 49828.3221177083]",0.0064740643885130246,4118.435659186843,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,7.753077508881688,1e-12,batch_size * history_size * latent_feature_dim,1.9986711882527017,"[2.5784314529129757, 2.459155934276401, 1.1312049061397826, 3.79578478299675, 2.018622017279342, 1.8431502634218873, 1.1667093121472716, 1.8498105794495205]","[1.5093555196778823, 2.7013617924781004]",2.1053586560779913,0.00021686970358644766,"[0.00027977771841503643, 0.0002668354963407553, 0.00012274358790579238, 0.00041186900857169596, 0.00021903450708326194, 0.00019999460323588187, 0.00012659606251598, 0.0002007172937770747]","[0.00016377555552060354, 0.00029311651394076614]",0.00022844603473068484,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_20260430/reacher_lewm_20260430_epoch_10_object.ckpt,0.1630663461983204,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_20260430'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,1857850368,bytes,7225344,18.333333333333332,false,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,238.76429748535156,"[206.03985887115982, 271.4887360995433]",0.025907584362559848,44.17383998334209,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_20260430,19.91680289618671,0.7699999809265137,ok,0.00,reacher_lewm_20260430,Reacher,seconds,3072,33.670601692050695,3ec7a5b74482c9bfd2a4fa2f107321270f9e507f71909c278afd33f2262fe1a2
8.218442273246001,kappa_relative_isotropic,0.024803288545021143,0.06478999624693388,onset,85.66666666666667,7.820881605148315,"[6.727986695115634, 8.913776515180997]",1.0824234258117421e-06,1.4752694597320335,5.388773657381535,normalized,49.334147453308105,"[45.39835443890938, 53.26994046770683]",6.827930608329251e-06,5.31282118771647,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,5.828983277082443,1e-12,batch_size * history_size * latent_feature_dim,8.218442273246001,"[7.661869430293615, 7.148821708420609, 7.306403027843879, 8.036835330903951, 13.546841757664575, 11.494394301744961, 4.591639983519981, 9.656422551804807]","[6.738749263185807, 10.622057759863289]",8.680403511524547,0.0008917580591629777,"[0.0008313660406134565, 0.0007756967999588334, 0.0007927954674309764, 0.0008720524447595433, 0.0014699264059965902, 0.0012472216039219792, 0.0004982248246006923, 0.0010477889053607647]","[0.0007312010919255434, 0.0011525670312351659]",0.0009418840615803546,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to002_p1/reacher_lewm_noise_0to002_p1_epoch_10_object.ckpt,0.09218145534396172,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to002_p1'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,2046724096,bytes,7225344,83.66666666666667,true,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,177.77105140686035,"[153.1481528764311, 202.3939499372896]",0.019289393598834675,33.23778881076203,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to002_p1,4.298985004425049e-06,1.0,ok,0.02,reacher_lewm_noise_0to002_p1,Reacher,seconds,3072,11.349694425240159,3999c3aab785acead851b882407a5fe988b5c11f98f5335c5b19c2fe417f8ef2
5.15736501640342,kappa_relative_isotropic,0.03399841483504316,0.08880907729496679,endpoint,84.0,15.822582483291626,"[13.022132747971565, 18.623032218611687]",2.189872549084393e-06,3.780251815710987,5.586787443608046,normalized,142.93843269348145,"[135.3857147119524, 150.4911506750105]",1.9782924203121878e-05,10.1952109702712,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,6.709631377831101,1e-12,batch_size * history_size * latent_feature_dim,5.15736501640342,"[4.164769079566926, 5.438633253889412, 4.073381506764633, 3.6819678605587933, 5.450614050057139, 10.018869132412362, 4.946667417868353, 5.033557189449548]","[3.9677048887392816, 6.73440998390251]",5.351057436320896,0.0005596099193146073,"[0.0004519063671405085, 0.0005901294763334865, 0.0004419901808555375, 0.00039951908209188297, 0.0005914294759176582, 0.0010871168763468275, 0.0005367477666957848, 0.000546175910313536]","[0.0004305235339343839, 0.0007307302499894217]",0.0005806268919619028,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1/reacher_lewm_noise_0to008_p1_epoch_10_object.ckpt,0.07661384530365467,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,2046724096,bytes,7225344,82.0,true,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,197.8075885772705,"[170.60666856936336, 225.00850858517765]",0.021463497024443414,36.71779070055276,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1,4.7460198402404785e-06,1.0,ok,0.08,reacher_lewm_noise_0to008_p1,Reacher,seconds,3072,12.41159393824637,de5cce2fbdcb2e9b9db55b6cac89e1e9acaecd66fa46d562f19564adaa571c15
2.8565204040415035,kappa_relative_isotropic,1.0,2.693261122041363,base,60.666667,2426.643020629883,"[2067.322581324778, 2785.9634599349874]",0.0003358515553902877,485.0370017264211,5.499301381409168,normalized,43648.4892578125,"[42036.95928805668, 45260.01922756832]",0.006041025764006876,2175.3609848476276,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,6.92732073739171,1e-12,batch_size * history_size * latent_feature_dim,2.8565204040415035,"[3.67236553716934, 1.3753934394895835, 2.43213338904402, 3.4214079169676217, 2.7540008856825584, 4.7013734647054655, 2.9262472742706978, 2.923883057915517]","[2.355399155345482, 3.6963020859657187]",3.0258506206556004,0.0003099523007857534,"[0.00039847716332132597, 0.0001492397395279496, 0.00026390336252647787, 0.0003712465187681881, 0.00029882822110270814, 0.0005101316693473813, 0.00031751815041999756, 0.00031726161652729135]","[0.0002555771652935636, 0.0004010744450917664]",0.000328325805192665,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073/reacher_lewm_baseline_seed3073_epoch_10_object.ckpt,0.1378909908235073,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,1857850368,bytes,7225344,17.666667,false,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,179.36669731140137,"[147.7057696340118, 211.02762498879093]",0.01946253226035171,42.73823515917074,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073,13.90317252278328,0.699999988079071,ok,0.00,reacher_lewm_baseline_seed3073,Reacher,seconds,3073,26.610756961628795,71f1d48add14061516630735d6624b6363e4bc7516670625a93e566ee0288b99
