task,checkpoint_type,n_training_seeds,n_sequences,hutchinson_probes,encoder_trace_per_pixel_dim_median,encoder_trace_per_pixel_dim_vs_base,rollout_trace_per_latent_dim_median,rollout_trace_per_latent_dim_vs_base,composed_trace_per_pixel_dim_median,composed_trace_per_pixel_dim_vs_base,kappa_submultiplicative_median,kappa_submultiplicative_vs_base,kappa_relative_isotropic_median,kappa_relative_isotropic_vs_base,alignment_coefficient_median,alignment_coefficient_vs_base
Reacher,base,1,16,8,0.005648495321100801,1.0,0.02469931108256181,1.0,0.0003030985412177315,1.0,0.00023573483657644666,1.0,2.1725322538885323,1.0,2.1725322538885323,1.0
Reacher,onset,1,16,8,8.363399101324093e-05,0.014806419454896885,0.027446799394157197,1.1112374471664987,5.301597378746757e-06,0.017491332546329685,0.0002506050087663381,1.0630800793206872,2.309575760790572,1.0630800793206872,2.309575760790572,1.0630800793206872
Reacher,endpoint,1,16,8,2.3150887570498076e-05,0.004098593741241931,0.021919411917527516,0.887450335932772,1.850025190485012e-06,0.0061037086587495066,0.000395583921885724,1.6780885151755656,3.6457014240988324,1.6780885151755658,3.6457014240988324,1.6780885151755658
