task,checkpoint_type,n_training_seeds,n_sequences,hutchinson_probes,encoder_trace_per_pixel_dim_median,encoder_trace_per_pixel_dim_vs_base,rollout_trace_per_latent_dim_median,rollout_trace_per_latent_dim_vs_base,composed_trace_per_pixel_dim_median,composed_trace_per_pixel_dim_vs_base,kappa_submultiplicative_median,kappa_submultiplicative_vs_base,kappa_relative_isotropic_median,kappa_relative_isotropic_vs_base,alignment_coefficient_median,alignment_coefficient_vs_base
Cube,base,1,16,8,0.002257036159233171,1.0,0.04531724047329691,1.0,0.00031751576101496105,1.0,0.0003368378205984918,1.0,3.1042973546357007,1.0,3.1042973546357007,1.0
Cube,onset,1,16,8,0.00011372004789796546,0.05038468144728434,0.047406591888931066,1.0461050009623887,1.9964253341952282e-05,0.06287641683718367,0.0004018230425659409,1.1929273317704754,3.703201160287711,1.1929273317704752,3.703201160287711,1.1929273317704752
Cube,endpoint,1,16,8,3.718369420778319e-05,0.016474567346061647,0.04860040793816248,1.072448530196806,7.331581171728721e-06,0.023090448008920298,0.0004402128662804963,1.3068985706484153,4.057001775641053,1.306898570648415,4.057001775641053,1.306898570648415
