task,checkpoint_type,n_training_seeds,n_sequences,hutchinson_probes,encoder_trace_per_pixel_dim_median,encoder_trace_per_pixel_dim_vs_base,rollout_trace_per_latent_dim_median,rollout_trace_per_latent_dim_vs_base,composed_trace_per_pixel_dim_median,composed_trace_per_pixel_dim_vs_base,kappa_submultiplicative_median,kappa_submultiplicative_vs_base,kappa_relative_isotropic_median,kappa_relative_isotropic_vs_base,alignment_coefficient_median,alignment_coefficient_vs_base
PushT,base,1,16,8,0.0015918426975911977,1.0,0.270825520157814,1.0,0.003483560772574678,1.0,0.0008767811209667555,1.0,8.080414810829618,1.0,8.080414810829618,1.0
PushT,onset,1,16,8,0.00012643807704925807,0.07942875086878008,0.41489069329367745,1.5319482929522836,9.875070692257546e-05,0.028347634322908464,0.00020426133782886296,0.23296730842429697,1.8824724894308011,0.232967308424297,1.8824724894308011,0.232967308424297
PushT,endpoint,1,16,8,3.065808481893707e-05,0.019259493959628914,0.20841973026593527,0.7695719744006622,2.1381311323451482e-05,0.0061377747423790995,0.0003630847598108782,0.41411106047827995,3.3461891464170535,0.41411106047828,3.3461891464170535,0.41411106047828
