task,checkpoint_type,n_training_seeds,n_sequences,hutchinson_probes,encoder_trace_per_pixel_dim_median,encoder_trace_per_pixel_dim_vs_base,rollout_trace_per_latent_dim_median,rollout_trace_per_latent_dim_vs_base,composed_trace_per_pixel_dim_median,composed_trace_per_pixel_dim_vs_base,kappa_submultiplicative_median,kappa_submultiplicative_vs_base,kappa_relative_isotropic_median,kappa_relative_isotropic_vs_base,alignment_coefficient_median,alignment_coefficient_vs_base
Cube,base,1,16,8,0.0016493631733788385,1.0,0.03259858820173475,1.0,0.0002604082644898064,1.0,0.0005255296356673221,1.0,4.8432811223100405,1.0,4.8432811223100405,1.0
Cube,onset,1,16,8,0.00012409043563804388,0.07523536213303207,0.04010965137018098,1.2304106890140267,2.1548081023614356e-05,0.08274730091931413,0.00046976314065566647,0.8938851565604995,4.329337104282622,0.8938851565604995,4.329337104282622,0.8938851565604995
Cube,endpoint,1,16,8,4.1525567567098435e-05,0.025176727743975474,0.039523125936587654,1.2124183321069226,7.3147539441133775e-06,0.028089561437093756,0.0004836045657776264,0.9202232052309307,4.456899678206605,0.9202232052309307,4.456899678206605,0.9202232052309307
