training_seed,task,std_key,sample_index,candidate_count,clean_margin,sample_max_drift,sample_mean_drift,coarse_cert_pass,cert_pass,sharp_cert_pass,sharp_cert_slack,sharp_normalized_score,top1_flip,clean_best,noisy_best
3072,PushT,0.0,0,65,291.92132568359375,436.835693359375,47.114593505859375,False,False,False,-197.52438354492188,1.6011236906051636,True,0,60
3072,PushT,0.0,1,65,96.65787506103516,348.90911865234375,101.815185546875,False,False,False,-509.4173889160156,6.2703142166137695,True,0,23
3072,PushT,0.0,2,65,77.17011260986328,344.34130859375,83.90894317626953,False,False,False,-424.3011474609375,6.18599796295166,True,0,56
3072,PushT,0.0,3,65,7.44183349609375,127.52517700195312,49.32893753051758,False,False,False,-208.3922576904297,29.002811431884766,True,61,10
3072,PushT,0.0,4,65,175.6430206298828,418.22198486328125,82.18798065185547,False,False,False,-435.568115234375,3.479848623275757,True,0,61
3072,PushT,0.0,5,65,78.56106567382812,396.0772705078125,53.20913314819336,False,False,False,-620.94921875,8.904031753540039,True,0,2
3072,PushT,0.0,6,65,0.757843017578125,133.690185546875,39.8798828125,False,False,False,-156.40512084960938,207.3819580078125,True,51,37
3072,PushT,0.0,7,65,169.03640747070312,222.75662231445312,29.44057273864746,False,False,False,-144.2667999267578,1.842848300933838,True,0,52
3072,PushT,0.0,8,65,189.5331268310547,173.3607940673828,46.548583984375,False,False,False,-64.67221069335938,1.3412184715270996,True,0,25
3072,PushT,0.0,9,65,117.59976959228516,89.79960632324219,26.211030960083008,False,False,True,17.432340621948242,0.851765513420105,False,0,0
3072,PushT,0.0,10,65,288.87652587890625,453.2360534667969,62.11945343017578,False,False,False,-352.50103759765625,2.220248222351074,True,0,17
3072,PushT,0.0,11,65,74.50458526611328,418.6719665527344,185.11949157714844,False,False,False,-732.93310546875,10.455113410949707,True,0,39
3072,PushT,0.0,12,65,145.53414916992188,492.2406311035156,142.01632690429688,False,False,False,-712.6293334960938,5.896646499633789,True,0,57
3072,PushT,0.0,13,65,198.95045471191406,448.9945983886719,53.54212951660156,False,False,False,-498.7918701171875,3.3291280269622803,True,0,56
3072,PushT,0.0,14,65,147.85154724121094,384.7397155761719,29.239559173583984,False,False,False,-435.513916015625,3.9456162452697754,True,0,4
3072,PushT,0.0,15,65,93.62474060058594,303.2874450683594,79.66438293457031,False,False,False,-312.1372985839844,4.036428451538086,True,0,25
3072,PushT,0.0,16,65,144.29052734375,429.0716552734375,127.37162017822266,False,False,False,-662.8051147460938,5.593545436859131,True,0,7
3072,PushT,0.0,17,65,69.54635620117188,196.37258911132812,53.43748092651367,False,False,False,-265.61834716796875,4.819299221038818,True,27,0
3072,PushT,0.0,18,65,191.41680908203125,375.77557373046875,70.48138427734375,False,False,False,-285.75311279296875,2.446995973587036,True,0,48
3072,PushT,0.0,19,65,137.09796142578125,386.1685485839844,97.74591064453125,False,False,False,-481.5154724121094,4.512199878692627,True,0,28
3072,PushT,0.0,20,65,274.4718322753906,411.5874328613281,82.05380249023438,False,False,False,-293.0259704589844,2.0462379455566406,True,0,54
