training_seed,task,std_key,sample_index,candidate_count,clean_margin,sample_max_drift,sample_mean_drift,coarse_cert_pass,cert_pass,sharp_cert_pass,sharp_cert_slack,sharp_normalized_score,top1_flip,clean_best,noisy_best
3074,Reacher,0.0,0,65,306.22027587890625,391.78076171875,58.54657745361328,False,False,False,-122.5775146484375,1.3484801054000854,True,0,51
3074,Reacher,0.0,1,65,49.146053314208984,262.0772705078125,68.30438232421875,False,False,False,-222.96432495117188,3.1254947185516357,True,0,55
3074,Reacher,0.0,2,65,3.0214967727661133,333.66619873046875,94.1603775024414,False,False,False,-599.7628784179688,199.49859619140625,True,21,39
3074,Reacher,0.0,3,65,16.058835983276367,297.67523193359375,123.55963897705078,False,False,False,-569.7654418945312,36.47987365722656,True,0,53
3074,Reacher,0.0,4,65,1.9919486045837402,299.45880126953125,91.64859008789062,False,False,False,-470.9705810546875,207.79425048828125,True,0,56
3074,Reacher,0.0,5,65,22.496339797973633,341.9801940917969,108.72444915771484,False,False,False,-619.3115234375,27.22844123840332,True,0,6
3074,Reacher,0.0,6,65,5.97124719619751,229.18212890625,65.6871337890625,False,False,False,-277.0215148925781,36.09529495239258,True,0,27
3074,Reacher,0.0,7,65,1.9214553833007812,398.888916015625,142.71702575683594,False,False,False,-753.5986938476562,393.2020263671875,True,40,16
3074,Reacher,0.0,8,65,0.5156042575836182,290.00128173828125,125.24034881591797,False,False,False,-493.58697509765625,958.298095703125,True,54,7
3074,Reacher,0.0,9,65,72.42086029052734,318.36083984375,92.7476577758789,False,False,False,-478.64996337890625,7.609282493591309,True,0,35
3074,Reacher,0.0,10,65,13.150468826293945,190.99615478515625,57.24623489379883,False,False,False,-318.7789306640625,23.19710350036621,True,0,8
3074,Reacher,0.0,11,65,13.586629867553711,237.6941680908203,76.96102142333984,False,False,False,-227.4965362548828,16.381547927856445,True,0,7
3074,Reacher,0.0,12,65,0.1432037353515625,449.63922119140625,112.44965362548828,False,False,False,-870.7726440429688,6081.65576171875,True,40,53
3074,Reacher,0.0,13,65,303.2524108886719,250.4060516357422,55.611083984375,False,False,False,-16.137802124023438,1.0484477281570435,False,0,0
