training_seed,task,std_key,sample_index,candidate_count,clean_margin,sample_max_drift,sample_mean_drift,coarse_cert_pass,cert_pass,sharp_cert_pass,sharp_cert_slack,sharp_normalized_score,top1_flip,clean_best,noisy_best
3072,TwoRoom,0.0,0,65,318.6593933105469,461.5545959472656,110.26810455322266,False,False,False,-371.1851501464844,2.1131856441497803,True,0,27
3072,TwoRoom,0.0,1,65,90.96959686279297,205.57742309570312,19.239994049072266,False,False,False,-229.70333862304688,3.5250561237335205,True,0,52
3072,TwoRoom,0.0,2,65,168.87164306640625,341.9163818359375,64.01292419433594,False,False,False,-333.88629150390625,2.9771602153778076,True,0,23
3072,TwoRoom,0.0,3,65,28.34250259399414,66.20068359375,15.672943115234375,False,False,False,-34.52346420288086,2.218080997467041,False,11,11
3072,TwoRoom,0.0,4,65,24.442874908447266,561.7514038085938,122.97738647460938,False,False,False,-1077.001953125,45.0620002746582,True,0,34
3072,TwoRoom,0.0,5,65,0.20052623748779297,361.9873962402344,90.48116302490234,False,False,False,-691.3466186523438,3233.159423828125,True,21,27
3072,TwoRoom,0.0,6,65,282.8144226074219,421.85504150390625,71.55122375488281,False,False,False,-305.443359375,2.0799195766448975,True,0,41
3072,TwoRoom,0.0,7,65,59.32916259765625,424.518798828125,114.25160217285156,False,False,False,-730.6338500976562,13.314919471740723,True,0,2
3072,TwoRoom,0.0,8,65,16.642837524414062,336.7338562011719,77.99378204345703,False,False,False,-536.3387451171875,33.22639846801758,True,0,47
3072,TwoRoom,0.0,9,65,261.7386474609375,266.5675354003906,45.90784454345703,False,False,False,-68.19537353515625,1.255298376083374,True,0,46
3072,TwoRoom,0.0,10,65,184.011962890625,402.9958190917969,63.49532699584961,False,False,False,-569.6049194335938,4.09547758102417,True,0,55
3072,TwoRoom,0.0,11,65,42.59671401977539,152.65377807617188,28.214014053344727,False,False,False,-12.1277494430542,1.2847108840942383,True,0,7
3072,TwoRoom,0.0,12,65,90.87521362304688,421.69842529296875,103.60079956054688,False,False,False,-672.7206420898438,8.402685165405273,True,0,43
3072,TwoRoom,0.0,13,65,251.47007751464844,265.3822021484375,35.62152099609375,False,False,False,-124.00631713867188,1.4803920984268188,True,0,21
3072,TwoRoom,0.0,14,65,235.9459686279297,297.2374572753906,47.33330154418945,False,False,False,-163.9835662841797,1.5756721496582031,True,0,30
3072,TwoRoom,0.0,15,65,132.40980529785156,484.2000427246094,133.12550354003906,False,False,False,-686.8602294921875,6.169689655303955,True,0,28
3072,TwoRoom,0.0,16,65,2.635756492614746,336.40484619140625,115.68368530273438,False,False,False,-587.02978515625,223.71775817871094,True,13,49
3072,TwoRoom,0.0,17,65,168.15249633789062,215.24984741210938,42.15885925292969,False,False,False,-151.31234741210938,1.771960973739624,True,0,29
3072,TwoRoom,0.0,18,65,234.8916015625,321.30523681640625,91.13688659667969,False,False,False,-328.235595703125,2.3973917961120605,True,0,57
3072,TwoRoom,0.0,19,65,327.9432678222656,450.1655578613281,90.63542175292969,False,False,False,-315.737548828125,1.9564335346221924,True,0,22
3072,TwoRoom,0.0,20,65,33.468017578125,584.423828125,210.6262969970703,False,False,False,-1011.9987182617188,31.2377872467041,True,0,18
3072,TwoRoom,0.0,21,65,234.46849060058594,425.76995849609375,43.736576080322266,False,False,False,-305.0205078125,2.3009018898010254,True,0,31
3072,TwoRoom,0.0,22,65,48.97990417480469,234.35433959960938,79.32836151123047,False,False,False,-326.98309326171875,7.675862789154053,False,0,0
3072,TwoRoom,0.0,23,65,22.24117660522461,385.85601806640625,85.78451538085938,False,False,False,-741.0491333007812,34.318790435791016,True,0,35
3072,TwoRoom,0.0,24,65,287.5714111328125,275.92333984375,34.69025802612305,False,False,False,-30.57275390625,1.0931493043899536,True,0,29
3072,TwoRoom,0.0,25,65,251.06082153320312,383.8581848144531,46.84992599487305,False,False,False,-272.8990173339844,2.0869836807250977,True,0,31
3072,TwoRoom,0.0,26,65,95.92269897460938,251.88035583496094,48.93912887573242,False,False,False,-274.9778137207031,3.8666605949401855,True,0,33
3072,TwoRoom,0.0,27,65,299.82098388671875,147.9942626953125,44.963829040527344,True,True,True,145.03414916992188,0.5162642002105713,False,0,0
3072,TwoRoom,0.0,28,65,371.41748046875,558.1834106445312,80.33688354492188,False,False,False,-190.48634338378906,1.3173907995224,True,0,18
3072,TwoRoom,0.0,29,65,3.11906099319458,281.99560546875,75.13927459716797,False,False,False,-530.34521484375,171.0336151123047,True,0,33
3072,TwoRoom,0.0,30,65,240.79373168945312,432.71417236328125,78.85205841064453,False,False,False,-430.7908020019531,2.5197958946228027,True,0,3
3072,TwoRoom,0.0,31,65,125.75396728515625,304.96630859375,99.99761962890625,False,False,False,-263.500732421875,3.095367193222046,True,0,46
3072,TwoRoom,0.0,32,65,159.60922241210938,196.65667724609375,22.16938018798828,False,False,False,-147.031494140625,1.921196699142456,True,0,64
3072,TwoRoom,0.0,33,65,43.44967269897461,443.3155517578125,154.35533142089844,False,False,False,-773.2431640625,18.796293258666992,True,0,62
3072,TwoRoom,0.0,34,65,106.7228012084961,272.33404541015625,84.89697265625,False,False,False,-231.5105438232422,2.8925929069519043,True,0,30
3072,TwoRoom,0.0,35,65,49.10246658325195,456.4339294433594,38.626033782958984,False,False,False,-409.1341552734375,9.312049865722656,True,0,1
3072,TwoRoom,0.0,36,65,228.87081909179688,286.2951965332031,19.975055694580078,False,False,False,-91.26835632324219,1.398776650428772,True,0,39
